run_id,game_id,seed,ply,player_id,phase,board_occupancy,decision_id,piece_id,feat_piece_size,feat_corners,feat_center,feat_blocking,visits,n_moves
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,18,1.0,0.25,0.10427299370506082,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,18,1.0,0.25,0.10427299370506082,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,13,1.0,0.25,0.10130904680035813,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,13,1.0,0.25,0.10130904680035813,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,15,1.0,0.25,0.08324310021882075,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,15,1.0,0.25,0.08324310021882075,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,15,1.0,0.25,0.07362440384455593,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,15,1.0,0.25,0.07362440384455593,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,13,1.0,0.25,0.07219020002440801,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,13,1.0,0.25,0.07219020002440801,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,18,1.0,0.25,0.06315789473684219,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,15,1.0,0.25,0.06292137817027077,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,15,1.0,0.25,0.06292137817027077,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,8,0.8,0.25,0.07894736842105265,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,8,0.8,0.25,0.07894736842105265,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,20,1.0,0.875,0.3662318642740897,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,11,1.0,0.75,0.41043233831829695,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,11,1.0,0.75,0.41043233831829695,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,11,1.0,0.75,0.37752170770642035,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,11,1.0,0.75,0.37574421039230577,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,11,1.0,0.75,0.37574421039230577,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,11,1.0,0.75,0.37574421039230577,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,20,1.0,0.75,0.3662318642740897,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,11,1.0,0.75,0.35651571723882425,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,4,1,early,0.05,policycollect_20260705T130737Z_s2026_g0000_p1_d1,11,1.0,0.75,0.3547960875485492,0.0,11,39
